Date,Hour,Client_ID,Game,Video_Category,Post_Date_Hour,Editorial_Video_Plays
2019-01-08,19,2125437211,Knicks at Trail Blazers 2019-01-07,Highlights Analysis,2019010801,1
2019-01-08,19,2125437211,Knicks at Trail Blazers 2019-01-07,Player Interview,2019010801,1
2019-01-08,20,521119669.2,Knicks at Lakers 2019-01-04,Player Interview,2019010501,1
2019-01-08,20,754622570.2,Knicks at Trail Blazers 2019-01-07,Segment,2019010722,1
2019-01-08,20,916007370.2,Knicks at Hornets 2018-12-14,Player Interview,2018121423,1
2019-01-08,20,1361260841,Knicks at Trail Blazers 2019-01-07,Segment,2019010722,2
2019-01-08,20,1515684389,Knicks at Trail Blazers 2019-01-07,Segment,2019010722,1
2019-01-08,20,1594260381,Knicks at Trail Blazers 2019-01-07,Segment,2019010722,1
2019-01-08,20,1996087793,Knicks at Trail Blazers 2019-01-07,Segment,2019010722,1
2019-01-08,21,62219679.15,Knicks at Trail Blazers 2019-01-07,Segment,2019010722,1
2019-01-08,21,319088649.2,Knicks at Trail Blazers 2019-01-07,Segment,2019010722,1
2019-01-08,21,370206490.2,Knicks at Lakers 2019-01-04,Player Interview,2019010501,1
2019-01-08,21,967309341.2,Knicks at Lakers 2019-01-04,Highlights Analysis,2019010501,1
2019-01-08,21,986459506.2,Knicks at Lakers 2019-01-04,Player Interview,2019010501,1
2019-01-08,21,1013791127,Knicks at Nuggets 2019-01-01,Highlights Analysis,2019010215,3
2019-01-08,21,1013791127,Knicks at Nuggets 2019-01-01,Player Interview,2019010215,2
2019-01-08,21,1246870863,Knicks at Trail Blazers 2019-01-07,Segment,2019010722,1
2019-01-08,21,1545590808,Knicks at Lakers 2019-01-04,Highlights Analysis,2019010501,1
2019-01-08,21,2071141158,Knicks vs Pelicans 2018-10-05,Highlight Clip,2018100521,1
2019-01-08,22,21212241.15,Knicks at Trail Blazers 2019-01-07,Segment,2019010722,1
2019-01-08,22,126162263.2,Knicks at Lakers 2019-01-04,Highlights Analysis,2019010501,1
2019-01-08,22,175037532.2,Knicks at Pelicans 2018-11-16,Full Episode,2018111511,1
2019-01-08,22,381665946.2,Knicks at Lakers 2019-01-04,Highlight Clip,2019010500,1
2019-01-08,22,542772358.2,Knicks at Trail Blazers 2019-01-07,Segment,2019010722,1
2019-01-08,22,703408355.2,Knicks at Lakers 2019-01-04,Highlights Analysis,2019010501,1
2019-01-08,22,716636299.2,Knicks at Trail Blazers 2019-01-07,Highlights Analysis,2019010801,1
2019-01-08,22,716636299.2,Knicks at Trail Blazers 2019-01-07,Segment,2019010722,1
2019-01-08,22,824142628.2,Knicks vs Wizards 2017-10-13,Player Interview,2017101115,1
2019-01-08,22,832823066.2,Knicks at Warriors 2019-01-08,Player Interview,2019010822,1
2019-01-08,22,990684380.2,Knicks at Warriors 2019-01-08,Player Interview,2019010822,1
2019-01-08,22,1082931341,Knicks at Trail Blazers 2019-01-07,Segment,2019010722,1
2019-01-08,22,1098606574,Knicks at Trail Blazers 2019-01-07,Player Interview,2019010722,1
2019-01-08,22,1098606574,Knicks at Trail Blazers 2019-01-07,Segment,2019010722,1
2019-01-08,22,1106175550,Knicks at Warriors 2019-01-08,Player Interview,2019010822,1
2019-01-08,22,1933046928,Knicks at Trail Blazers 2019-01-07,Segment,2019010722,1
2019-01-08,23,7609609.154,Knicks at Warriors 2019-01-08,Player Interview,2019010822,1
2019-01-08,23,89315874.15,Knicks at Warriors 2019-01-08,Player Interview,2019010822,1
2019-01-08,23,130853006.2,Knicks at Warriors 2019-01-08,Player Interview,2019010822,1
2019-01-08,23,186614296.2,Knicks at Warriors 2019-01-08,Player Interview,2019010822,1
2019-01-08,23,452889178.2,Knicks at Warriors 2019-01-08,Coach Interview,2019010823,1
2019-01-08,23,513842830.2,Knicks at Warriors 2019-01-08,Player Interview,2019010822,1
2019-01-08,23,657420443.2,Knicks at Lakers 2019-01-04,Highlights Analysis,2019010501,1
2019-01-08,23,727817359.2,Knicks at Warriors 2019-01-08,Player Interview,2019010822,1
2019-01-08,23,1099267103,Knicks at Warriors 2019-01-08,Player Interview,2019010822,2
2019-01-08,23,1166288285,Knicks at Warriors 2019-01-08,Player Interview,2019010822,1
2019-01-08,23,1346605425,Knicks at Trail Blazers 2019-01-07,Coach Interview,2019010800,1
2019-01-08,23,1346605425,Knicks at Warriors 2019-01-08,Coach Interview,2019010823,1
2019-01-08,23,1553364180,Knicks at Lakers 2019-01-04,Highlights Analysis,2019010501,1
2019-01-08,23,1673761270,Knicks at Warriors 2019-01-08,Player Interview,2019010822,1
2019-01-08,23,1802657092,Knicks at Trail Blazers 2019-01-07,Coach Interview,2019010800,1
2019-01-08,23,1967062914,Knicks vs Bucks 2018-02-06,Highlight Clip,2018020620,1
2019-01-08,23,2051025266,Knicks at Trail Blazers 2019-01-07,Segment,2019010722,1
2019-01-08,23,2085772082,Knicks at Lakers 2019-01-04,Highlights Analysis,2019010501,1
2019-01-08,23,2109724767,Knicks at Warriors 2019-01-08,Coach Interview,2019010823,1
2019-01-09,0,304790115.2,Knicks at Warriors 2019-01-08,Coach Interview,2019010823,1
2019-01-09,0,316387752.2,Knicks vs Suns 2018-12-17,Segment,2018121722,1
2019-01-09,0,485361277.2,Knicks vs Celtics 2018-10-20,Feature,2018102020,1
2019-01-09,0,585230867.2,Knicks at Warriors 2019-01-08,Highlight Clip,2019010823,2
2019-01-09,0,617436724.2,Knicks at Lakers 2019-01-04,Highlights Analysis,2019010501,1
2019-01-09,0,771941468.2,Knicks at Warriors 2019-01-08,Highlight Clip,2019010823,1
2019-01-09,0,771941468.2,Knicks at Warriors 2019-01-08,Player Interview,2019010823,1
2019-01-09,0,1001805970,Knicks at Warriors 2019-01-08,Player Interview,2019010822,1
2019-01-09,0,1243333338,Knicks at Lakers 2019-01-04,Highlights Analysis,2019010501,1
2019-01-09,0,1386327394,Knicks at Warriors 2019-01-08,Highlight Clip,2019010823,2
2019-01-09,0,1463652226,Knicks at Warriors 2019-01-08,Highlight Clip,2019010823,1
2019-01-09,0,1574528782,Knicks at Warriors 2019-01-08,Highlight Clip,2019010823,1
2019-01-09,0,1664718170,Knicks at Warriors 2019-01-08,Player Interview,2019010822,1
2019-01-09,0,1783240863,Knicks at Wizards 2018-01-03,Segment,2018010319,2
2019-01-09,0,1823669681,Knicks at Warriors 2019-01-08,Player Interview,2019010822,1
2019-01-09,0,1886141830,Knicks at Nuggets 2019-01-01,Highlights Analysis,2019010215,1
2019-01-09,0,1997372798,Knicks at Warriors 2019-01-08,Player Interview,2019010822,1
2019-01-09,1,49200812.15,Knicks at Warriors 2019-01-08,Highlight Clip,2019010823,1
2019-01-09,1,292066278.2,Knicks at Warriors 2019-01-08,Highlight Clip,2019010823,1
2019-01-09,1,651665406.2,Knicks at 76ers 2018-03-28,Highlight Clip,2018032820,1
2019-01-09,1,781030208.2,"Knicks at Cavaliers 2018-04-11,Knicks vs Cavaliers 2018-04-09",Feature,2018040917,2
2019-01-09,1,781030208.2,Knicks at Hornets 2018-03-26,Feature,2018040917,1
2019-01-09,1,781030208.2,Knicks at Trail Blazers 2018-03-06,Highlight Clip,2018040917,1
2019-01-09,1,781030208.2,Knicks vs Heat 2018-04-06,Celebrity Alumni Interview,2018040917,1
2019-01-09,1,781030208.2,Knicks vs Pistons 2018-03-31,Player Interview,2018040917,1
2019-01-09,1,1061897357,Knicks at Trail Blazers 2019-01-07,Coach Interview,2019010800,1
2019-01-09,1,1061897357,Knicks at Trail Blazers 2019-01-07,Highlights Analysis,2019010801,1
2019-01-09,1,1061897357,Knicks at Trail Blazers 2019-01-07,Player Interview,2019010801,1
2019-01-09,1,1061897357,Knicks at Warriors 2019-01-08,Highlight Clip,2019010823,1
2019-01-09,1,1061897357,Knicks at Warriors 2019-01-08,Player Interview,2019010822,1
2019-01-09,1,1086643661,Knicks at Lakers 2019-01-04,Highlights Analysis,2019010501,1
2019-01-09,1,1210231038,Knicks at Warriors 2019-01-08,Coach Interview,2019010901,1
2019-01-09,1,1210231038,Knicks at Warriors 2019-01-08,Highlight Clip,2019010901,3
2019-01-09,1,1250258050,Knicks at Warriors 2019-01-08,Player Interview,2019010822,1
2019-01-09,1,1318359263,Knicks at Lakers 2019-01-04,Highlights Analysis,2019010501,1
2019-01-09,1,1368167075,Knicks at Lakers 2019-01-04,Highlights Analysis,2019010501,1
2019-01-09,1,1413442954,Knicks at Nuggets 2019-01-01,Highlights Analysis,2019010215,1
2019-01-09,1,1502576890,Knicks at Warriors 2019-01-08,Highlight Clip,2019010823,1
2019-01-09,1,1502576890,Knicks at Warriors 2019-01-08,Segment,2019010823,1
2019-01-09,1,1721786206,Knicks at Lakers 2019-01-04,Player Interview,2019010501,1
2019-01-09,1,1823645930,Knicks at Lakers 2019-01-04,Player Interview,2019010510,1
2019-01-09,1,2054870231,Knicks at Nuggets 2019-01-01,Coach Interview,2019010215,1
2019-01-09,1,2054870231,Knicks at Nuggets 2019-01-01,Highlights Analysis,2019010215,3
2019-01-09,1,2054870231,Knicks at Nuggets 2019-01-01,Player Interview,2019010215,5
2019-01-09,1,2058739874,Knicks at Trail Blazers 2019-01-07,Highlight Clip,2019010723,1
2019-01-09,2,69122914.15,Knicks at Warriors 2019-01-08,Player Interview,2019010822,1
2019-01-09,2,509110290.2,Knicks at Hornets 2018-12-14,Player Interview,2018121423,1
2019-01-09,2,596995521.2,Knicks at Lakers 2019-01-04,Player Interview,2019010501,1
2019-01-09,2,651665406.2,Knicks at 76ers 2018-03-28,Highlight Clip,2018032820,1
2019-01-09,2,737306218.2,Knicks at Warriors 2019-01-08,Highlight Clip,2019010823,1
2019-01-09,2,781030208.2,Knicks at Warriors 2019-01-08,Highlight Clip,2019010823,1
2019-01-09,2,856961038.2,Knicks at Lakers 2019-01-04,Highlights Analysis,2019010501,1
2019-01-09,2,933338699.2,Knicks at Lakers 2019-01-04,Player Interview,2019010501,1
2019-01-09,2,1188472319,Knicks at Warriors 2019-01-08,Highlight Clip,2019010823,3
2019-01-09,2,1188472319,Knicks at Warriors 2019-01-08,Highlight Package,2019010901,2
2019-01-09,2,1210231038,Knicks at Warriors 2019-01-08,Highlight Clip,2019010823,1
2019-01-09,2,1433879212,Knicks at Warriors 2019-01-08,Coach Interview,2019010901,1
2019-01-09,2,1433879212,Knicks at Warriors 2019-01-08,Highlight Clip,2019010823,1
2019-01-09,2,1992032345,Knicks at Lakers 2019-01-04,Player Interview,2019010501,1
2019-01-09,3,775111629.2,Knicks at Warriors 2019-01-08,Player Interview,2019010901,1
2019-01-09,3,1022998249,Knicks at Nuggets 2019-01-01,Highlights Analysis,2019010215,1
2019-01-09,3,1022998249,Knicks at Nuggets 2019-01-01,Player Interview,2019010215,1
2019-01-09,3,1987553114,Knicks at Lakers 2019-01-04,Highlights Analysis,2019010501,1
2019-01-09,3,2036306588,Knicks at Nuggets 2019-01-01,Highlights Analysis,2019010215,3
2019-01-09,3,2036306588,Knicks at Nuggets 2019-01-01,Player Interview,2019010215,5
2019-01-09,3,2127199023,Knicks at Lakers 2019-01-04,Highlights Analysis,2019010501,1
2019-01-09,4,1373405936,Knicks at Warriors 2019-01-08,Coach Interview,2019010823,1
2019-01-09,4,1472791191,Knicks at Lakers 2019-01-04,Player Interview,2019010501,1
2019-01-09,4,1489562433,Knicks at Warriors 2019-01-08,Player Interview,2019010822,1
2019-01-09,4,1784923956,Knicks at Warriors 2019-01-08,Coach Interview,2019010902,1
2019-01-09,4,1784923956,Knicks at Warriors 2019-01-08,Player Interview,2019010902,2
2019-01-09,5,160403701.2,Knicks at Warriors 2019-01-08,Highlight Clip,2019010901,3
2019-01-09,5,160403701.2,Knicks at Warriors 2019-01-08,Highlight Package,2019010901,1
2019-01-09,5,160403701.2,Knicks at Warriors 2019-01-08,Player Interview,2019010901,1
2019-01-09,5,213064618.2,Knicks at Warriors 2019-01-08,Coach Interview,2019010901,1
2019-01-09,5,646732058.2,Knicks at Warriors 2019-01-08,Player Interview,2019010901,1
2019-01-09,5,665117291.2,Knicks at Warriors 2019-01-08,Coach Interview,2019010901,1
2019-01-09,5,1183287743,Knicks at Nuggets 2019-01-01,Highlights Analysis,2019010215,2
2019-01-09,5,1183287743,Knicks at Nuggets 2019-01-01,Player Interview,2019010215,2
2019-01-09,5,1297504722,Knicks at Lakers 2019-01-04,Highlights Analysis,2019010501,1
2019-01-09,5,1423895222,Knicks at Lakers 2019-01-04,Player Interview,2019010501,1
2019-01-09,5,1628369837,Knicks at Lakers 2019-01-04,Player Interview,2019010501,1
2019-01-09,5,1879560106,Knicks at Lakers 2019-01-04,Player Interview,2019010501,1
2019-01-09,5,1888146655,Knicks at Lakers 2019-01-04,Player Interview,2019010501,1
2019-01-09,6,180452518.2,Knicks at Warriors 2019-01-08,Highlight Clip,2019010823,2
2019-01-09,6,508625913.2,Knicks at Warriors 2019-01-08,Player Interview,2019010901,1
2019-01-09,6,1003439463,Knicks at Lakers 2019-01-04,Highlights Analysis,2019010501,1
2019-01-09,6,1361260841,Knicks at Warriors 2019-01-08,Player Interview,2019010902,1
2019-01-09,6,1591000422,Knicks at Lakers 2019-01-04,Highlights Analysis,2019010501,1
2019-01-09,6,2062653225,Knicks at Lakers 2019-01-04,Highlights Analysis,2019010501,1
2019-01-09,7,264670439.2,Knicks at Warriors 2019-01-08,Player Interview,2019010901,1
2019-01-09,7,783699310.2,Knicks at Nuggets 2019-01-01,Player Interview,2019010215,1
2019-01-09,7,1210866242,Knicks at Lakers 2019-01-04,Player Interview,2019010501,1
2019-01-09,7,1302404046,Knicks at Warriors 2019-01-08,Segment,2019010823,1
2019-01-09,7,1609132885,Knicks at Lakers 2019-01-04,Player Interview,2019010501,1
2019-01-09,7,1703031751,Knicks vs Nets 2018-01-30,Highlight Clip,2018013021,1
2019-01-09,7,1856869966,Knicks at Lakers 2019-01-04,Highlights Analysis,2019010501,1
2019-01-09,8,563077826.2,Knicks at Nuggets 2019-01-01,Highlights Analysis,2019010215,2
2019-01-09,8,563077826.2,Knicks at Nuggets 2019-01-01,Player Interview,2019010215,1
2019-01-09,8,698655974.2,Knicks at Warriors 2019-01-08,Coach Interview,2019010901,1
2019-01-09,8,698655974.2,Knicks at Warriors 2019-01-08,Highlight Clip,2019010823,2
2019-01-09,8,698655974.2,Knicks at Warriors 2019-01-08,Player Interview,2019010823,1
2019-01-09,8,931261459.2,Knicks at Warriors 2019-01-08,Player Interview,2019010901,1
2019-01-09,8,1405111281,Knicks vs Bucks 2018-12-01,Highlight Clip,2018120117,1
2019-01-09,8,1503520730,Knicks at Warriors 2019-01-08,Coach Interview,2019010901,1
2019-01-09,8,1653010387,Knicks at Lakers 2019-01-04,Player Interview,2019010501,1
2019-01-09,8,1933046928,Knicks at Trail Blazers 2019-01-07,Segment,2019010722,1
2019-01-09,8,2116165720,Knicks at Warriors 2019-01-08,Highlight Package,2019010901,1
2019-01-09,9,61086584.15,Knicks at Warriors 2019-01-08,Highlight Clip,2019010823,1
2019-01-09,9,217980771.2,Knicks at Trail Blazers 2019-01-07,Segment,2019010722,1
2019-01-09,9,229014158.2,Knicks at Warriors 2019-01-08,Highlight Clip,2019010823,2
2019-01-09,9,412848214.2,Knicks at Warriors 2019-01-08,Highlight Clip,2019010823,1
2019-01-09,9,674244084.2,Knicks at Nuggets 2019-01-01,Player Interview,2019010215,2
2019-01-09,9,1146280186,Knicks at Nuggets 2019-01-01,Highlights Analysis,2019010215,1
2019-01-09,9,1146280186,Knicks at Nuggets 2019-01-01,Player Interview,2019010215,1
2019-01-09,9,1176693566,Knicks at Lakers 2019-01-04,Highlights Analysis,2019010501,1
2019-01-09,9,1222376135,Knicks at Warriors 2019-01-08,Coach Interview,2019010901,1
2019-01-09,9,1308517937,Knicks at Trail Blazers 2019-01-07,Segment,2019010722,1
2019-01-09,9,1685153020,Knicks at Trail Blazers 2019-01-07,Segment,2019010722,1
2019-01-09,9,1731639043,Knicks at Lakers 2019-01-04,Highlights Analysis,2019010501,1
2019-01-09,9,1827638178,Knicks at Lakers 2019-01-04,Highlights Analysis,2019010501,1
2019-01-09,10,20020290.15,Knicks at Lakers 2019-01-04,Highlights Analysis,2019010501,1
2019-01-09,10,58210261.15,Knicks at Warriors 2019-01-08,Coach Interview,2019010823,1
2019-01-09,10,102182811.2,Knicks at Warriors 2019-01-08,Coach Interview,2019010823,1
2019-01-09,10,342257913.2,Knicks at Warriors 2019-01-08,Segment,2019010823,1
2019-01-09,10,771854358.2,Knicks at Warriors 2019-01-08,Highlight Clip,2019010823,1
2019-01-09,10,771854358.2,Knicks at Warriors 2019-01-08,Player Interview,2019010902,1
2019-01-09,10,926409039.2,Knicks at Lakers 2019-01-04,Player Interview,2019010501,1
2019-01-09,10,945457408.2,Knicks at Lakers 2019-01-04,Player Interview,2019010501,1
2019-01-09,10,1002309101,Knicks at Warriors 2019-01-08,Coach Interview,2019010823,1
2019-01-09,10,1002309101,Knicks at Warriors 2019-01-08,Coach Interview,2019010901,1
2019-01-09,10,1002309101,Knicks at Warriors 2019-01-08,Segment,2019010823,1
2019-01-09,10,1343144715,Knicks at Lakers 2019-01-04,Player Interview,2019010501,1
2019-01-09,10,1484219383,Knicks at Lakers 2019-01-04,Player Interview,2019010501,1
2019-01-09,10,2055985004,Knicks at Trail Blazers 2019-01-07,Highlights Analysis,2019010811,1
2019-01-09,10,2131865256,Knicks at Lakers 2019-01-04,Highlights Analysis,2019010501,1
2019-01-09,10,2142644952,Knicks at Warriors 2019-01-08,Player Interview,2019010910,1
2019-01-09,11,83467712.15,Knicks at Warriors 2019-01-08,Highlight Clip,2019010823,1
2019-01-09,11,269249830.2,Knicks vs Kings 2017-11-11,Player Interview,2017111123,1
2019-01-09,11,418354239.2,Knicks at Warriors 2019-01-08,Coach Interview,2019010910,1
2019-01-09,11,577280330.2,Knicks at Warriors 2019-01-08,Highlight Clip,2019010823,1
2019-01-09,11,805389853.2,Knicks at Warriors 2019-01-08,Highlight Clip,2019010823,1
2019-01-09,11,835116665.2,"Knicks at Celtics 2018-11-21,Knicks at Pistons 2018-11-27,Knicks vs Trail Blazers 2018-11-20",Feature,2018112023,1
2019-01-09,11,1000511328,Knicks at Warriors 2019-01-08,Highlight Clip,2019010901,1
2019-01-09,11,1000511328,Knicks at Warriors 2019-01-08,Highlight Package,2019010901,1
2019-01-09,11,1460316397,Knicks at Nuggets 2019-01-01,Highlights Analysis,2019010215,1
2019-01-09,11,1460316397,Knicks at Nuggets 2019-01-01,Player Interview,2019010215,1
2019-01-09,11,1899786574,Knicks vs Nets 2018-10-29,Highlight Clip,2018102920,1
2019-01-09,11,2137114694,Knicks at Warriors 2019-01-08,Highlight Clip,2019010823,1
2019-01-09,11,2137114694,Knicks at Warriors 2019-01-08,Highlight Package,2019010901,1
2019-01-09,11,2137114694,Knicks at Warriors 2019-01-08,Player Interview,2019010902,1
2019-01-09,12,213064618.2,Knicks at Warriors 2019-01-08,Highlight Package,2019010901,1
2019-01-09,12,406896699.2,Knicks at Nuggets 2019-01-01,Player Interview,2019010200,1
2019-01-09,12,440118844.2,Knicks vs Suns 2018-12-17,Player Interview,2018121723,1
2019-01-09,12,465519635.2,Knicks at Warriors 2019-01-08,Player Interview,2019010910,1
2019-01-09,12,497385238.2,Knicks at Warriors 2019-01-08,Highlight Clip,2019010823,1
2019-01-09,12,497385238.2,Knicks at Warriors 2019-01-08,Highlight Package,2019010901,1
2019-01-09,12,587073920.2,Knicks at Warriors 2019-01-08,Coach Interview,2019010901,1
2019-01-09,12,587073920.2,Knicks at Warriors 2019-01-08,Highlight Clip,2019010823,1
2019-01-09,12,675716475.2,Knicks at Lakers 2019-01-04,Highlights Analysis,2019010501,1
2019-01-09,12,761570484.2,Knicks at Warriors 2019-01-08,Highlight Clip,2019010823,1
2019-01-09,12,761570484.2,Knicks at Warriors 2019-01-08,Player Interview,2019010902,1
2019-01-09,12,883421658.2,Knicks at Warriors 2019-01-08,Coach Interview,2019010901,1
2019-01-09,12,883421658.2,Knicks at Warriors 2019-01-08,Player Interview,2019010910,1
2019-01-09,12,884842919.2,Knicks at Warriors 2019-01-08,Highlight Clip,2019010823,1
2019-01-09,12,962734681.2,Knicks at Warriors 2019-01-08,Coach Interview,2019010910,1
2019-01-09,12,979851577.2,Knicks at Warriors 2019-01-08,Player Interview,2019010910,1
2019-01-09,12,1123155852,Knicks at Warriors 2019-01-08,Player Interview,2019010910,1
2019-01-09,12,1123918418,Knicks at Warriors 2019-01-08,Coach Interview,2019010910,1
2019-01-09,12,1123918418,Knicks at Warriors 2019-01-08,Player Interview,2019010910,3
2019-01-09,12,1242954883,Knicks at Warriors 2019-01-08,Coach Interview,2019010823,1
2019-01-09,12,1433530275,Knicks at Warriors 2019-01-08,Coach Interview,2019010823,1
2019-01-09,12,1534320567,Knicks at Lakers 2019-01-04,Player Interview,2019010501,1
