Date,Custom dimension 8,Custom dimension 6,Custom dimension 13,Custom dimension 3,Custom dimension 10,Custom dimension 9,Custom dimension 1,Total events
2019-01-22,32911826.15,New York Knicks,2019012212,Knicks vs Thunder 2019-01-21,Highlights Analysis,Postgame Show,Wally Wall: Frank Plays Perfect Defense on George,1
2019-01-22,48152513.15,New York Knicks,2019012212,Knicks vs Thunder 2019-01-21,Coach Interview,Postgame Show,Fizdale On Donating Quarters,1
2019-01-22,48152513.15,New York Knicks,2019012212,Knicks vs Thunder 2019-01-21,Highlights Analysis,Postgame Show,Strong Defensive Moments Can't Undo First Quarter: Highlights & Analysis,1
2019-01-22,48152513.15,New York Knicks,2019012212,Knicks vs Thunder 2019-01-21,Highlights Analysis,Postgame Show,Wally Wall: Frank Plays Perfect Defense on George,1
2019-01-22,48152513.15,New York Knicks,2019012212,Knicks vs Thunder 2019-01-21,Player Interview,Postgame Show,Trier on Focusing for 48 Minutes,1
2019-01-22,48799623.15,New York Knicks,2019012115,Knicks vs Thunder 2019-01-21,Coach Interview,Postgame Show,Fizdale On Donating Quarters,1
2019-01-22,51009768.15,New York Knicks,2019012115,Knicks vs Thunder 2019-01-21,Coach Interview,Postgame Show,Fizdale On Donating Quarters,1
2019-01-22,53469933.15,New York Knicks,2019012212,Knicks vs Thunder 2019-01-21,Highlights Analysis,Postgame Show,Wally Wall: Frank Plays Perfect Defense on George,1
2019-01-22,55699755.15,New York Knicks,2019012212,Knicks vs Thunder 2019-01-21,Highlights Analysis,Postgame Show,Wally Wall: Frank Plays Perfect Defense on George,1
2019-01-22,73917030.15,New York Knicks,2019012212,Knicks vs Thunder 2019-01-21,Highlights Analysis,Postgame Show,Wally Wall: Frank Plays Perfect Defense on George,1
2019-01-22,107458280.1,New York Knicks,2019012212,Knicks vs Thunder 2019-01-21,Highlights Analysis,Postgame Show,Wally Wall: Frank Plays Perfect Defense on George,1
2019-01-22,123871131.1,New York Knicks,2019012212,Knicks vs Thunder 2019-01-21,Highlights Analysis,Postgame Show,Wally Wall: Frank Plays Perfect Defense on George,1
2019-01-22,134270924.2,New York Knicks,2019012212,Knicks vs Thunder 2019-01-21,Coach Interview,Postgame Show,Fizdale On Donating Quarters,1
2019-01-22,137661999.2,New York Knicks,2019012116,Knicks vs Thunder 2019-01-21,Highlights Analysis,Postgame Show,Wally Wall: Frank Plays Perfect Defense on George,1
2019-01-22,140905405.2,New York Knicks,2019012212,Knicks vs Thunder 2019-01-21,Highlights Analysis,Postgame Show,Wally Wall: Frank Plays Perfect Defense on George,1
2019-01-22,155079678.2,New York Knicks,2019012212,Knicks vs Thunder 2019-01-21,Coach Interview,Postgame Show,Fizdale On Donating Quarters,1
2019-01-22,155079678.2,New York Knicks,2019012212,Knicks vs Thunder 2019-01-21,Highlights Analysis,Postgame Show,Wally Wall: Frank Plays Perfect Defense on George,1
2019-01-22,164291597.2,New York Knicks,2019012212,Knicks vs Thunder 2019-01-21,Highlights Analysis,Postgame Show,Wally Wall: Frank Plays Perfect Defense on George,1
2019-01-22,171308856.2,New York Knicks,2019012212,Knicks vs Thunder 2019-01-21,Highlights Analysis,Postgame Show,Wally Wall: Frank Plays Perfect Defense on George,1
2019-01-22,176650223.2,New York Knicks,2019012116,Knicks vs Thunder 2019-01-21,Highlights Analysis,Postgame Show,Wally Wall: Frank Plays Perfect Defense on George,1
2019-01-22,235098185.2,New York Knicks,2019012115,Knicks vs Thunder 2019-01-21,Coach Interview,Postgame Show,Fizdale On Donating Quarters,1
2019-01-22,235098185.2,New York Knicks,2019012115,Knicks vs Thunder 2019-01-21,Highlights Analysis,Postgame Show,Strong Defensive Moments Can't Undo First Quarter: Highlights & Analysis,1
2019-01-22,244896313.1,New York Knicks,2019012212,Knicks vs Thunder 2019-01-21,Highlights Analysis,Postgame Show,Wally Wall: Frank Plays Perfect Defense on George,1
2019-01-22,283329918.2,New York Knicks,2019012115,Knicks vs Thunder 2019-01-21,Coach Interview,Postgame Show,Fizdale On Donating Quarters,1
2019-01-22,288580252.2,New York Knicks,2019012116,Knicks vs Thunder 2019-01-21,Highlights Analysis,Postgame Show,Wally Wall: Frank Plays Perfect Defense on George,1
2019-01-22,296725146.2,New York Knicks,2019012212,Knicks vs Thunder 2019-01-21,Coach Interview,Postgame Show,Fizdale On Donating Quarters,1
2019-01-22,296725146.2,New York Knicks,2019012212,Knicks vs Thunder 2019-01-21,Highlights Analysis,Postgame Show,Wally Wall: Frank Plays Perfect Defense on George,1
2019-01-22,310416524.2,New York Knicks,2019012212,Knicks vs Thunder 2019-01-21,Highlights Analysis,Postgame Show,Wally Wall: Frank Plays Perfect Defense on George,1
2019-01-22,312711596.2,New York Knicks,2019012212,Knicks vs Thunder 2019-01-21,Highlights Analysis,Postgame Show,Wally Wall: Frank Plays Perfect Defense on George,1
2019-01-22,313463476.2,New York Knicks,2019012212,Knicks vs Thunder 2019-01-21,Highlights Analysis,Postgame Show,Wally Wall: Frank Plays Perfect Defense on George,1
2019-01-22,333685578.2,New York Knicks,2019012212,Knicks vs Thunder 2019-01-21,Highlights Analysis,Postgame Show,Wally Wall: Frank Plays Perfect Defense on George,1
2019-01-22,355332729.2,New York Knicks,2019012212,Knicks vs Thunder 2019-01-21,Highlights Analysis,Postgame Show,Wally Wall: Frank Plays Perfect Defense on George,1
2019-01-22,409613600.2,New York Knicks,2019012116,Knicks vs Thunder 2019-01-21,Highlights Analysis,Postgame Show,Wally Wall: Frank Plays Perfect Defense on George,1
2019-01-22,426183028.2,New York Knicks,2019012212,Knicks vs Thunder 2019-01-21,Highlights Analysis,Postgame Show,Wally Wall: Frank Plays Perfect Defense on George,1
2019-01-22,447803781.2,New York Knicks,2019012115,Knicks vs Thunder 2019-01-21,Segment,Postgame Show,MSG 150: How Is That Not A Lane Violation?,1
2019-01-22,451117017.2,New York Knicks,2019012212,Knicks vs Thunder 2019-01-21,Coach Interview,Postgame Show,Fizdale On Donating Quarters,1
2019-01-22,451117017.2,New York Knicks,2019012212,Knicks vs Thunder 2019-01-21,Highlights Analysis,Postgame Show,Wally Wall: Frank Plays Perfect Defense on George,1
2019-01-22,460904683.2,New York Knicks,2019012212,Knicks vs Thunder 2019-01-21,Highlights Analysis,Postgame Show,Wally Wall: Frank Plays Perfect Defense on George,1
2019-01-22,468529781.2,New York Knicks,2019012116,Knicks vs Thunder 2019-01-21,Highlights Analysis,Postgame Show,Wally Wall: Knicks Bench Picks Up Team For Last Three Quarters,1
2019-01-22,482712882.2,New York Knicks,2019012115,Knicks vs Thunder 2019-01-21,Player Interview,Postgame Show,Westbrook: A Blessing To Be Able To Play on MLK Day,1
2019-01-22,518170316.2,New York Knicks,2019012115,Knicks vs Thunder 2019-01-21,Coach Interview,Postgame Show,Fizdale On Donating Quarters,1
2019-01-22,529566347.2,New York Knicks,2019012212,Knicks vs Thunder 2019-01-21,Highlights Analysis,Postgame Show,Wally Wall: Frank Plays Perfect Defense on George,1
2019-01-22,541874921.2,New York Knicks,2019012212,Knicks vs Thunder 2019-01-21,Highlights Analysis,Postgame Show,Wally Wall: Frank Plays Perfect Defense on George,1
2019-01-22,544130246.2,New York Knicks,2019012212,Knicks vs Thunder 2019-01-21,Highlights Analysis,Postgame Show,Wally Wall: Frank Plays Perfect Defense on George,1
2019-01-22,547648459.2,New York Knicks,2019012212,Knicks vs Thunder 2019-01-21,Highlights Analysis,Postgame Show,Wally Wall: Frank Plays Perfect Defense on George,1
2019-01-22,551067007.2,New York Knicks,2019012212,Knicks vs Thunder 2019-01-21,Highlights Analysis,Postgame Show,Wally Wall: Frank Plays Perfect Defense on George,1
2019-01-22,569941448.2,New York Knicks,2019012212,Knicks vs Thunder 2019-01-21,Highlights Analysis,Postgame Show,Wally Wall: Frank Plays Perfect Defense on George,1
2019-01-22,595587483.2,New York Knicks,2019012212,Knicks vs Thunder 2019-01-21,Highlights Analysis,Postgame Show,Wally Wall: Frank Plays Perfect Defense on George,1
2019-01-22,596113733.2,New York Knicks,2019012212,Knicks vs Thunder 2019-01-21,Highlights Analysis,Postgame Show,Wally Wall: Frank Plays Perfect Defense on George,1
2019-01-22,625573058.1,New York Knicks,2019012212,Knicks vs Thunder 2019-01-21,Highlights Analysis,Postgame Show,Wally Wall: Frank Plays Perfect Defense on George,1
2019-01-22,639386283.2,New York Knicks,2019012115,Knicks vs Thunder 2019-01-21,Highlights Analysis,Postgame Show,Strong Defensive Moments Can't Undo First Quarter: Highlights & Analysis,1
2019-01-22,641179019.2,New York Knicks,2019012212,Knicks vs Thunder 2019-01-21,Highlights Analysis,Postgame Show,Wally Wall: Frank Plays Perfect Defense on George,1
2019-01-22,662094777.2,New York Knicks,2019012212,Knicks vs Thunder 2019-01-21,Highlights Analysis,Postgame Show,Wally Wall: Frank Plays Perfect Defense on George,1
2019-01-22,664887154.2,New York Knicks,2019012116,Knicks vs Thunder 2019-01-21,Highlights Analysis,Postgame Show,Wally Wall: Frank Plays Perfect Defense on George,1
2019-01-22,698655974.2,New York Knicks,2019012115,Knicks vs Thunder 2019-01-21,Coach Interview,Postgame Show,Fizdale On Donating Quarters,1
2019-01-22,700473640.2,New York Knicks,2019011718,Knicks at Wizards 2019-01-17,Highlights Analysis,Postgame Show,Knicks Lose Momentum In Fourth Quarter: Highlights & Analysis,1
2019-01-22,713358253.2,New York Knicks,2019012212,Knicks vs Thunder 2019-01-21,Highlights Analysis,Postgame Show,Wally Wall: Frank Plays Perfect Defense on George,1
2019-01-22,771135557.2,New York Knicks,2019012115,Knicks vs Thunder 2019-01-21,Segment,Postgame Show,MSG 150: How Is That Not A Lane Violation?,1
2019-01-22,771226642.2,New York Knicks,2019012212,Knicks vs Thunder 2019-01-21,Highlights Analysis,Postgame Show,Wally Wall: Frank Plays Perfect Defense on George,1
2019-01-22,828924675.1,New York Knicks,2019012116,Knicks vs Thunder 2019-01-21,Highlights Analysis,Postgame Show,Wally Wall: Frank Plays Perfect Defense on George,1
2019-01-22,838400768.2,New York Knicks,2019012212,Knicks vs Thunder 2019-01-21,Coach Interview,Postgame Show,Fizdale On Donating Quarters,1
2019-01-22,838400768.2,New York Knicks,2019012212,Knicks vs Thunder 2019-01-21,Highlights Analysis,Postgame Show,Wally Wall: Frank Plays Perfect Defense on George,1
2019-01-22,854823691.2,New York Knicks,2019011718,Knicks at Wizards 2019-01-17,Highlights Analysis,Postgame Show,Knicks Lose Momentum In Fourth Quarter: Highlights & Analysis,1
2019-01-22,856979179.2,New York Knicks,2019012212,Knicks vs Thunder 2019-01-21,Highlights Analysis,Postgame Show,Wally Wall: Frank Plays Perfect Defense on George,1
2019-01-22,867152228.2,New York Knicks,2019012212,Knicks vs Thunder 2019-01-21,Coach Interview,Postgame Show,Fizdale On Donating Quarters,1
2019-01-22,879049705.2,New York Knicks,2019012212,Knicks vs Thunder 2019-01-21,Highlights Analysis,Postgame Show,Wally Wall: Frank Plays Perfect Defense on George,1
2019-01-22,910717761.2,New York Knicks,2019012212,Knicks vs Thunder 2019-01-21,Highlights Analysis,Postgame Show,Wally Wall: Frank Plays Perfect Defense on George,1
2019-01-22,921862755.2,New York Knicks,2019012115,Knicks vs Thunder 2019-01-21,Player Interview,Postgame Show,Westbrook: A Blessing To Be Able To Play on MLK Day,1
2019-01-22,930877288.2,New York Knicks,2019011316,Knicks vs 76ers 2019-01-13,Coach Interview,Postgame Show,Fizdale: Embiid Is Special & Will Keep Getting Better,1
2019-01-22,930877288.2,New York Knicks,2019011316,Knicks vs 76ers 2019-01-13,Highlights Analysis,Postgame Show,Knicks Comeback Falls Just Short vs. 76ers: Highlights & Analysis,3
2019-01-22,930877288.2,New York Knicks,2019011411,Knicks vs 76ers 2019-01-13,Coach Interview,Postgame Show,Fizdale: Embiid Is Special & Will Keep Getting Better,1
2019-01-22,931043765.2,New York Knicks,2019012212,Knicks vs Thunder 2019-01-21,Highlights Analysis,Postgame Show,Wally Wall: Frank Plays Perfect Defense on George,1
2019-01-22,950482911.2,New York Knicks,2019012115,Knicks vs Thunder 2019-01-21,Coach Interview,Postgame Show,Fizdale On Donating Quarters,1
2019-01-22,950482911.2,New York Knicks,2019012115,Knicks vs Thunder 2019-01-21,Player Interview,Postgame Show,Westbrook: A Blessing To Be Able To Play on MLK Day,1
2019-01-22,965606529.1,New York Knicks,2019012212,Knicks vs Thunder 2019-01-21,Highlights Analysis,Postgame Show,Wally Wall: Frank Plays Perfect Defense on George,1
2019-01-22,965689749.2,New York Knicks,2019012212,Knicks vs Thunder 2019-01-21,Coach Interview,Postgame Show,Fizdale On Donating Quarters,1
2019-01-22,965689749.2,New York Knicks,2019012212,Knicks vs Thunder 2019-01-21,Highlights Analysis,Postgame Show,Wally Wall: Frank Plays Perfect Defense on George,1
2019-01-22,1014227527,New York Knicks,2019012212,Knicks vs Thunder 2019-01-21,Highlights Analysis,Postgame Show,Wally Wall: Frank Plays Perfect Defense on George,1
2019-01-22,1032413895,New York Knicks,2019012116,Knicks vs Thunder 2019-01-21,Highlights Analysis,Postgame Show,Wally Wall: Frank Plays Perfect Defense on George,1
2019-01-22,1043675061,New York Knicks,2019012212,Knicks vs Thunder 2019-01-21,Highlights Analysis,Postgame Show,Wally Wall: Frank Plays Perfect Defense on George,1
2019-01-22,1063851142,New York Knicks,2019012212,Knicks vs Thunder 2019-01-21,Highlights Analysis,Postgame Show,Wally Wall: Frank Plays Perfect Defense on George,1
2019-01-22,1105585475,New York Knicks,2019012212,Knicks vs Thunder 2019-01-21,Highlights Analysis,Postgame Show,Wally Wall: Frank Plays Perfect Defense on George,1
2019-01-22,1142350872,New York Knicks,2019012212,Knicks vs Thunder 2019-01-21,Coach Interview,Postgame Show,Fizdale On Donating Quarters,1
2019-01-22,1142350872,New York Knicks,2019012212,Knicks vs Thunder 2019-01-21,Highlights Analysis,Postgame Show,Wally Wall: Frank Plays Perfect Defense on George,1
2019-01-22,1146979413,New York Knicks,2019012212,Knicks vs Thunder 2019-01-21,Highlights Analysis,Postgame Show,Wally Wall: Frank Plays Perfect Defense on George,1
2019-01-22,1154977601,New York Knicks,2019012116,Knicks vs Thunder 2019-01-21,Highlights Analysis,Postgame Show,Wally Wall: Knicks Bench Picks Up Team For Last Three Quarters,1
2019-01-22,1154977601,New York Knicks,2019012116,Knicks vs Thunder 2019-01-21,Player Interview,Postgame Show,Trier on Focusing for 48 Minutes,1
2019-01-22,1170100259,New York Knicks,2019012212,Knicks vs Thunder 2019-01-21,Coach Interview,Postgame Show,Fizdale On Donating Quarters,1
2019-01-22,1220965276,New York Knicks,2019012212,Knicks vs Thunder 2019-01-21,Highlights Analysis,Postgame Show,Wally Wall: Frank Plays Perfect Defense on George,1
2019-01-22,1225825686,New York Knicks,2019012115,Knicks vs Thunder 2019-01-21,Player Interview,Postgame Show,Westbrook: A Blessing To Be Able To Play on MLK Day,1
2019-01-22,1285538510,New York Knicks,2019012212,Knicks vs Thunder 2019-01-21,Coach Interview,Postgame Show,Fizdale On Donating Quarters,1
2019-01-22,1285538510,New York Knicks,2019012212,Knicks vs Thunder 2019-01-21,Highlights Analysis,Postgame Show,Wally Wall: Frank Plays Perfect Defense on George,1
2019-01-22,1290556370,New York Knicks,2019012212,Knicks vs Thunder 2019-01-21,Coach Interview,Postgame Show,Fizdale On Donating Quarters,1
2019-01-22,1324811991,New York Knicks,2019012115,Knicks vs Thunder 2019-01-21,Highlights Analysis,Postgame Show,Strong Defensive Moments Can't Undo First Quarter: Highlights & Analysis,1
2019-01-22,1324811991,New York Knicks,2019012212,Knicks vs Thunder 2019-01-21,Highlights Analysis,Postgame Show,Wally Wall: Frank Plays Perfect Defense on George,1
2019-01-22,1326085924,New York Knicks,2019012212,Knicks vs Thunder 2019-01-21,Highlights Analysis,Postgame Show,Wally Wall: Frank Plays Perfect Defense on George,1
2019-01-22,1336475545,New York Knicks,2019012116,Knicks vs Thunder 2019-01-21,Highlights Analysis,Postgame Show,Wally Wall: Knicks Bench Picks Up Team For Last Three Quarters,1
2019-01-22,1348346541,New York Knicks,2019012212,Knicks vs Thunder 2019-01-21,Player Interview,Postgame Show,Trier on Focusing for 48 Minutes,1
2019-01-22,1354842380,New York Knicks,2019012212,Knicks vs Thunder 2019-01-21,Highlights Analysis,Postgame Show,Wally Wall: Frank Plays Perfect Defense on George,1
2019-01-22,1373405936,New York Knicks,2019012212,Knicks vs Thunder 2019-01-21,Highlights Analysis,Postgame Show,Wally Wall: Frank Plays Perfect Defense on George,1
2019-01-22,1390579394,New York Knicks,2019012212,Knicks vs Thunder 2019-01-21,Highlights Analysis,Postgame Show,Wally Wall: Frank Plays Perfect Defense on George,1
2019-01-22,1391835642,New York Knicks,2019012212,Knicks vs Thunder 2019-01-21,Highlights Analysis,Postgame Show,Wally Wall: Frank Plays Perfect Defense on George,1
2019-01-22,1444855598,New York Knicks,2019012212,Knicks vs Thunder 2019-01-21,Highlights Analysis,Postgame Show,Wally Wall: Frank Plays Perfect Defense on George,1
2019-01-22,1493219690,New York Knicks,2019012212,Knicks vs Thunder 2019-01-21,Coach Interview,Postgame Show,Fizdale On Donating Quarters,1
2019-01-22,1503520730,New York Knicks,2019012115,Knicks vs Thunder 2019-01-21,Coach Interview,Postgame Show,Fizdale On Donating Quarters,1
2019-01-22,1503520730,New York Knicks,2019012115,Knicks vs Thunder 2019-01-21,Player Interview,Postgame Show,Westbrook: A Blessing To Be Able To Play on MLK Day,1
2019-01-22,1513272325,New York Knicks,2019012212,Knicks vs Thunder 2019-01-21,Highlights Analysis,Postgame Show,Wally Wall: Frank Plays Perfect Defense on George,1
2019-01-23,10002274.15,New York Knicks,2019010901,Knicks at Warriors 2019-01-08,Highlight Package,Postgame Show,Knicks Can't Contain Klay Thompson,1
2019-01-23,26770543.15,New York Knicks,2019012212,Knicks vs Thunder 2019-01-21,Highlights Analysis,Postgame Show,Wally Wall: Frank Plays Perfect Defense on George,1
2019-01-23,142816686.2,New York Knicks,2019012212,Knicks vs Thunder 2019-01-21,Highlights Analysis,Postgame Show,Wally Wall: Frank Plays Perfect Defense on George,1
